Job ID,Job Link,Resume Tried,Date listed,Date Tried,Assumed Reason,Stack Trace,External Job link,Screenshot Name
4220925189,https://www.linkedin.com/jobs/view/4220925189,Pending,Unknown,2025-05-04 15:22:38.816378,Found a Bad Word in About Job,"
About the job
Title: Sr. Web Developer
Company: Viking Cruises
Employment: 6 month contract to hire (PERMANENT CONVERSION ANTICIPATED) (ONLY LOOKING FOR CANDIDATES WHO WANT LONG TERM AND PERMANENT ROLES)
Location: HYBRID 3X onsite in Woodland Hills - Monday, Wednesday, Thursday
Salary: Converts up to $185K Salary
Competitive Benefits, PTO, Free Cruise Every Year!

Required Skills & Experience
Qualifications
• Very strong in HTML5; ES6+ JavaScript, NodeJs, React.js / Redux.js and SASS
• Experience with ASP.NET
• Experience writing and consuming APIs (REST, SOAP, etc)
• 6+ years professional experience with UI Front End as well as server side and API programming
• Knowledge of accessibility and solutions that conform to ADA
• Experience with analytics
• Knowledge of Linux & AWS Lambda
• Knowledge of CI/CD and modern build / deploy practices
• Understanding of web optimization techniques

Job Description
Responsibilities
• Deliver responsive cross browser web interfaces with React; Bootstrap; Redux
• Develop API endpoints to be consumed by web, mobile, and other APIs
• Lead by example with an excellent work ethic demonstrating ownership of results
• Lead architectural and design discussions to build shared content across teams
• Develop and extend our Component library
• Understand and work with Javascript best practices
• Create and maintain sequence diagrams
• Work closely with Product, UI/UX and other engineers to implement mission critical web projects
• Write unit tests (Jest) and have responsibility for the quality of your work ensuring appropriate code coverage
• Develop and release using agile methodologies

 Exact compensation may vary based on several factors, including skills, experience, and education.
 Benefit packages for this role will start on the 31st day of employment and include medical, dental, and vision insurance, as well as HSA, FSA, and DCFSA account options, and 401k retirement account access with employer matching. Employees in this role are also entitled to paid sick leave and/or other paid time off as provided by applicable law.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4221410060,https://www.linkedin.com/jobs/view/4221410060,Pending,Unknown,2025-05-04 15:22:43.271295,Found a Bad Word in About Job,"
About the job
Job Overview
We are seeking an experienced, self-motivated Senior CNC Programmer with a passion for leading teams and delivering exceptional results. In this role, you will be responsible for programming, setting up, and operating CNC machines, including Brother Mills, Okuma Horizontals, Doosan Mills, and Lathes. The ideal candidate will have over 10 years of hands-on experience, a deep understanding of high-speed machining, and the ability to schedule and coordinate complex jobs in a fast-paced environment.

Duties
Program CNC machines using Mastercam and other CAD/CAM software.
Set up and operate Brother Mills, Okuma Horizontals, Doosan Mills, and Lathes.
Lead a team of machinists to ensure efficient and accurate production.
Work with engineering teams to interpret and understand blueprints and technical drawings.
Schedule and prioritize complex jobs to meet customer deadlines.
Troubleshooting of CNC programs and equipment.
Ensure quality control by conducting regular inspections and adjustments.
Troubleshoot and resolve machining issues on the fly, ensuring minimal downtime.
Maintain a clean and organized work environment.
Collaborate closely with team members to achieve production goals and meet customer specifications.
Assist in the continuous improvement of machining processes and procedures.

Qualifications
10+ years of experience as a CNC Programmer.
Proficiency with Mastercam and other CAD/CAM software.
Extensive experience programming and operating Brother Mills, Okuma Horizontals, Doosan Mills, and Lathes.
Expertise in high-speed machining, with the ability to handle complex and detailed parts.
Solid understanding of blueprint reading and technical documentation.
Strong ability to schedule and coordinate complex machining jobs.
Experience in a fast-paced job shop environment is preferred.
Must be a self-starter, able to work independently and lead a team effectively.
Experience in the automotive and defense industries is highly desirable.
Excellent problem-solving and troubleshooting skills.
Strong communication and organizational skills.

We are seeking the perfect fit for our client, join a fast-paced environment while specializing in providing high-quality precision machining solutions to the automotive and defense industries. With a strong reputation for delivering top-tier results under tight deadlines, we are looking for a Senior CNC Programmer to join our dynamic team. We look forward to your application!

#directhireSeniorProgrammer
Job Type: Full-time
Pay: $95,000.00 - $120,000.00 per year

Benefits:
Dental insurance
Flexible schedule
Health insurance
Paid time off
Profit sharing
Vision insurance

Schedule:
Day shift
Monday to Friday
Weekends as needed

License/Certification:
CAD Certification (Preferred)

Ability to Commute:
Fullerton, CA 92831 (Required)

Work Location: In person

Contains bad word ""CNC"". Skipping this job!
",Skipped,Not Available
4212851132,https://www.linkedin.com/jobs/view/4212851132,Pending,Unknown,2025-05-04 15:27:24.888654,Found a Bad Word in About Job,"
About the job
ABOUT US

Started by Stanford/MIT serial entrepreneurs, Ruby Robotics is maximizing patient outcomes with tissue insights at the point of care. Using custom-built hardware and AI, our platform optimizes biopsy and surgical procedure workflow while delivering disease analytics early in the patient’s journey. This facilitates faster, more informed treatment decisions for patients as well as improved staffing and operational workflow for hospitals. Funded by healthcare and deep tech VCs, our team is lean, fast, and works intensely towards the goal of improving cancer patient care.


ABOUT THIS OPPORTUNITY

Ruby Robotics is seeking a Senior Frontend Developer for a contract to spearhead the development of our desktop application, a critical tool in advancing our novel tissue processing instruments. The Senior Frontend Developer primary focus will be crafting a seamless and intuitive user experience for those interacting with our technology. We are open to both full-time and consultancy arrangements. Expertise in Flutter and Dart is mandatory.

The ideal candidate will possess a proven history of delivering exceptional frontend applications across both Mac OS and Windows platforms. Experience in software development within the regulated medical field is highly advantageous, particularly in areas such as user testing and frontend iteration based on user feedback. Collaboration with backend and instrument engineers is essential to ensure the safeguarding of sensitive patient data. This position is a remote position. Preference will be given to a candidate who is willing to come on-site at our facility in San Carlos, CA on an as needed basis.


KEY RESPONSIBILITIES

Design, develop and maintain front end for Ruby Robotics solution
Work hands on with Flutter framework and Dart programming
Working with desktop applications (WinOS and Mac iOS)
Collaborate with a cross functional team of backend engineers, product managers, AI scientists, hardware engineers, and other stakeholders to deliver seamless user experience
Write clean, maintainable, and well-documented code while ensuring adherence to best practices.
Perform design and code reviews and manage documentation to ensure traceability across the product development process.


QUALIFICATIONS

Bachelor’s or Master’s degree in Computer Science, Engineering, or a related field.
3+ years of progressive experience in frontend development in Dart using the Flutter framework
Experience with mixed language interop libraries such as OpenCV
Experience writing code for event driven architecture
Solid understanding of software design principles, e.g. MVC, MVVM, MVU, etc.
Strong understanding of software development processes and methodologies. Works well in a small agile startup team.
Strong team player who believes that collaboration, trust, dedication, resilience, continuous improvement, ownership and accountability are the path to success.
This is a remote role, with a preference for someone who is able to come onsite as needed
Nice to have: proficient in handling and securing PHI with a strong understanding of security protocols and HIPAA compliance.

Ruby-Robotics is proud to be an equal opportunity employer. We are committed to offer a safe environment for our employees and do not discriminate based upon race, color, national origin, religion, sexual orientation, gender, gender identity and expression, age, veteran status, or disability.

Contains bad word ""Ruby"". Skipping this job!
",Skipped,Not Available
4220925189,https://www.linkedin.com/jobs/view/4220925189,Pending,Unknown,2025-05-04 15:36:00.156902,Found a Bad Word in About Job,"
About the job
Title: Sr. Web Developer
Company: Viking Cruises
Employment: 6 month contract to hire (PERMANENT CONVERSION ANTICIPATED) (ONLY LOOKING FOR CANDIDATES WHO WANT LONG TERM AND PERMANENT ROLES)
Location: HYBRID 3X onsite in Woodland Hills - Monday, Wednesday, Thursday
Salary: Converts up to $185K Salary
Competitive Benefits, PTO, Free Cruise Every Year!

Required Skills & Experience
Qualifications
• Very strong in HTML5; ES6+ JavaScript, NodeJs, React.js / Redux.js and SASS
• Experience with ASP.NET
• Experience writing and consuming APIs (REST, SOAP, etc)
• 6+ years professional experience with UI Front End as well as server side and API programming
• Knowledge of accessibility and solutions that conform to ADA
• Experience with analytics
• Knowledge of Linux & AWS Lambda
• Knowledge of CI/CD and modern build / deploy practices
• Understanding of web optimization techniques

Job Description
Responsibilities
• Deliver responsive cross browser web interfaces with React; Bootstrap; Redux
• Develop API endpoints to be consumed by web, mobile, and other APIs
• Lead by example with an excellent work ethic demonstrating ownership of results
• Lead architectural and design discussions to build shared content across teams
• Develop and extend our Component library
• Understand and work with Javascript best practices
• Create and maintain sequence diagrams
• Work closely with Product, UI/UX and other engineers to implement mission critical web projects
• Write unit tests (Jest) and have responsibility for the quality of your work ensuring appropriate code coverage
• Develop and release using agile methodologies

 Exact compensation may vary based on several factors, including skills, experience, and education.
 Benefit packages for this role will start on the 31st day of employment and include medical, dental, and vision insurance, as well as HSA, FSA, and DCFSA account options, and 401k retirement account access with employer matching. Employees in this role are also entitled to paid sick leave and/or other paid time off as provided by applicable law.

Contains bad word "".NET"". Skipping this job!
",Skipped,Not Available
4218583636,https://www.linkedin.com/jobs/view/4218583636,Pending,Unknown,2025-05-04 15:36:02.579645,Found a Bad Word in About Job,"
About the job
About Us: 

Strive is a benefit technology partner for brokers, making it easier for employees to access, understand, and engage with their benefits. We’re on a mission to bridge the gap between brokers, employers, and employees with tools that enhance benefit awareness, drive participation, and increase overall satisfaction.

We're looking for a seasoned Sr. Full Stack Developer who will also serve as a Technical Lead, helping guide and support two full stack engineers while playing a key role in shaping our product roadmap.

About the Role: 

As a Sr. Full Stack Developer / Tech Lead at Strive, you’ll be at the intersection of engineering, product, and leadership. You’ll be hands-on in code but also stepping up to lead technical decision-making, ensure systems remain modern and scalable, and work closely with leadership to drive our product forward. You will be responsible for growing and mentoring the team. 

You’ll work across our Laravel PHP backend and React and Flutter-based web and mobile apps, making architectural decisions, mentoring engineers, and pushing us toward technical and product excellence.

Responsibilities: 

Hire, lead and mentor a starting team of 2 full stack engineers, in addition to managing several existing contributors, guiding technical execution and fostering growth
Execute an upgrade to our current architecture and systems based on a recently completed technical audit
Remediate existing code inefficiencies 
Architect, develop, and maintain scalable backend and frontend systems using Laravel, React and Flutter
Deeply understand our use cases, and be able and willing to communicate with customers when needed
Assist our team in compliance related tasks (SOCII, HIPAA, etc.)
Ensure high code quality through code reviews, unit testing, and collaboration with QA automation tools and existing QA team members
Maintain system integrity by keeping dependencies, services, and infrastructure (AWS, Bitbucket, etc.) up to date
Manage and optimize data in MySQL and MongoDB
Collaborate closely with product, CS, sales, and company leadership to shape feature direction and business priorities
Think like a product engineer — not just implementing tasks, but identifying better ways to solve problems and deliver value
Contribute to long-term product and platform vision
Oversee and improve DevOps and release workflows

Tools: 

Backend: Laravel PHP
Frontend: React and Flutter (Web + Mobile)
Databases: MySQL, MongoDB
Tools: Bitbucket, AWS, QA Automation Tools (your input welcome here!)

About You: 

5+ years of fullstack development experience, ideally with Laravel, React and Flutter
Proven experience leading small engineering teams or projects
Strong understanding of cloud architecture, especially AWS
Skilled in managing and querying MySQL and MongoDB databases
Comfortable working in CI/CD environments, using Bitbucket or similar
Passion for clean, maintainable, and scalable code
Strong communication skills, and ability to translate business goals into technical strategies
Experience or interest in the U.S. Employee Benefits ecosystem is a big plus

Why Strive? 

Work on meaningful products that improve employee benefit access and awareness
Be a core part of a small but passionate team where your voice matters
Enjoy a remote-first culture with flexibility and autonomy
Opportunity to directly shape the product and engineering culture

Contains bad word ""PHP"". Skipping this job!
",Skipped,Not Available
4042097337,https://www.linkedin.com/jobs/view/4042097337,Pending,Unknown,2025-05-04 16:00:38.441165,Found a Bad Word in About Job,"
About the job
About the Role

Step into a groundbreaking role at the forefront of revolutionizing mental healthcare. SonderMind is seeking a dynamic mid-level Full Stack Engineer (Software Engineer III) to join our innovative team in building AI-powered tools that truly partner with therapists. You won’t just be coding features—you’ll be helping architect the future of therapy by developing software that acts as an intelligent copilot, enhancing provider capabilities and transforming the lives of countless clients.

Your contributions will drive product enhancements, optimize customer acquisition, and position us as leaders in redefining the intersection of technology and mental health. This is your opportunity to make an immediate, meaningful impact on the design, implementation, and strategic direction of AI-assisted therapy.
Join a passionate team engaged in cutting-edge design and architecture discussions, explore emerging technologies to enhance our platform, and contribute to a mission-driven organization that values collaborative debate, shared success, and societal impact in mental health

What you’ll do

Design and Implement full stack features using Angular/Typescript, CSS, Node.js, Ruby on Rails, Postgres that make our product more meaningful to end users.
Participate in team-wide and engineering-wide design & architecture enhancements.
Collaborate with Product, Engineering, Applied Science and other stakeholders. 
Take up end-to-end ownership i.e. design, build, test and operate the software you work on.
Identify and implement AI-driven solutions that enhance provider efficiency by streamlining workflows, reducing administrative burden, and supporting smarter decision-making within the product experience.
Maintain a high bar for quality in a fast-paced, interactive environment by writing unit, functional and end to end tests
Craft high quality code that meets our internal standards for style, maintainability, and best practices. Maintain and advocate these standards through code review.
Consistently ship features and improvements with minimal guidance and support from other team members
Compile and analyze data, processes, and codes to troubleshoot problems and identify areas for improvement
Evaluate new tools and technologies for incorporation and use
And other responsibilities and ad-hoc projects from time to time based on business needs.


What does success look like?

Writes maintainable code and tests
Provides helpful, timely code reviews. Consistently follows best practices, able to defend technical decisions in code review feedback.
Contribution towards design patterns and architecture decisions to minimize tech debt and maximize development speed
Successful feature delivery towards key business metrics and OKRs
Collaborate with teammates and stakeholders to deliver a solid product
Lead specific team projects independently and in collaboration with other leads
Accountable, end-to-end ownership of features through planning, deploy, maintenance, and monitoring potential issues

Who You Are (Required Education/Experience) 

  4+ years of software development experience as a full stack engineer
Proficient in TypeScript and Angular
Prior experience with Ruby on Rails / Willingness to learn
Experience with relational databases like Postgres
Highly motivated to learn how to build the agentic application ( previous experience of LLM application is a big plus but not required )
Ability to clearly and concisely communicate about complex technical, architectural, and/or organizational problems and propose thorough, iterative solutions
Proven ability to work closely with other Engineers, Product Managers, and other Stakeholders
Proven ability to thrive in fast-growing, product-driven companies by effectively navigating loosely defined tasks and managing competing priorities or deadlines.

Preferred Education/Experience

MS in Computer Science or related field.
Prior experience with programming languages like C++ , Java or Go ( preferred, not required) 

Experience working with Ruby on Rails, Postgres SQL and data analysis
Experience working in AWS
Rapid experimentation such as A/B testing, feature flags, etc.


Equal Opportunity 

SonderMind does not discriminate in employment opportunities or practices based on race, color, creed, sex, gender, gender identity or expression, pregnancy, childbirth or related medical conditions, religion, veteran and military status, marital status, registered domestic partner status, age, national origin or ancestry, physical or mental disability, medical condition (including genetic information or characteristics), sexual orientation, or any other characteristic protected by applicable federal, state, or local laws.

Contains bad word ""Ruby"". Skipping this job!
",Skipped,Not Available
4221152656,https://www.linkedin.com/jobs/view/4221152656,Pending,Unknown,2025-05-04 17:15:06.636539,Found a Bad Word in About Job,"
About the job
WE SEEK 8 PEOPLE
Embedded Software Engineer, US Citizens only w Active DoD Security Clearance or above

Those willing to work in Camden County NJ, Norfolk County MASS or Maryland and reside in or a bordering state will be considered 1st, Relo $ is available

A min of 4 years industry experience is required
We seek strong RUST or PYTHON w c/c++ rtos embedded

If you are fully qualified I will get you an interview, so;
Would you please call my land line, 860 889 4141 until 8PM ET 7 days a week as you can take notes after you email a word doc resume to me - joevaccariello32@gmail.com

I will email you a long version .doc
GRAZIE
Joe
CIAO

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4221152656,https://www.linkedin.com/jobs/view/4221152656,Pending,Unknown,2025-05-04 18:17:53.927758,Found a Bad Word in About Job,"
About the job
WE SEEK 8 PEOPLE
Embedded Software Engineer, US Citizens only w Active DoD Security Clearance or above

Those willing to work in Camden County NJ, Norfolk County MASS or Maryland and reside in or a bordering state will be considered 1st, Relo $ is available

A min of 4 years industry experience is required
We seek strong RUST or PYTHON w c/c++ rtos embedded

If you are fully qualified I will get you an interview, so;
Would you please call my land line, 860 889 4141 until 8PM ET 7 days a week as you can take notes after you email a word doc resume to me - joevaccariello32@gmail.com

I will email you a long version .doc
GRAZIE
Joe
CIAO

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4221152656,https://www.linkedin.com/jobs/view/4221152656,Pending,Unknown,2025-05-04 18:19:51.539922,Found a Bad Word in About Job,"
About the job
WE SEEK 8 PEOPLE
Embedded Software Engineer, US Citizens only w Active DoD Security Clearance or above

Those willing to work in Camden County NJ, Norfolk County MASS or Maryland and reside in or a bordering state will be considered 1st, Relo $ is available

A min of 4 years industry experience is required
We seek strong RUST or PYTHON w c/c++ rtos embedded

If you are fully qualified I will get you an interview, so;
Would you please call my land line, 860 889 4141 until 8PM ET 7 days a week as you can take notes after you email a word doc resume to me - joevaccariello32@gmail.com

I will email you a long version .doc
GRAZIE
Joe
CIAO

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4223149657,https://www.linkedin.com/jobs/view/4223149657,Pending,Unknown,2025-05-04 18:21:35.912908,Asking for Security clearance,"
About the job
Senior Azure DevOps Engineer needed by our client, a leading info tech company in San Francisco, to drive innovation by integrating key technologies such as Azure DevOps, Azure App Services, Web Apps, Functions, Key Vault, Logic Apps, Power Platform, and AI services, and to lead Azure CI/CDE deploymendts with integrated VeradoceSCA/SAST scans. 

Minimum six-month assignment at $60 pay rate, possible full-time position at conclusion of contract. Additional responsibilities include --

Migrate Azure DevOps Classic pipelines to modern, YAML-based pipelines.
Demonstrate strong expertise in YAML, Python, PowerShell, and scripting for automation and DevOps tasks.
Troubleshoot and resolve CI/CD pipeline issues related to .NET and Java-based applications.
Deep understanding of Azure Application Gateways, App Services, and SSL certificate renewals, including integration of secrets and certificates with Azure Key Vault.
Work with tools like Atlassian Jira, Confluence, Power Automate, Jira Service Management, and Journey Manager to support project and ticket management workflows.
Solid understanding of ITSM, Release Management, and Change Management processes.

Qualifications Requirements

Expert in Azure DevOps, CI/CD, YAML pipelines, App Services, Functions, Key Vault.
Automation & Scripting, strong experience with YAML, Python, PowerShell.
Security & Compliance, DevSecOps, Veracode integration, SSL/Key Vault.
Migration experience with Classic to YAML pipelines, Bitbucket to GitHub Actions.
Application Support with NET/Java pipeline troubleshooting, banking/finance apps.

Found ""Clearance"" or ""Polygraph"". Skipping this job!
",Skipped,Not Available
4212975306,https://www.linkedin.com/jobs/view/4212975306,Pending,Unknown,2025-05-04 18:21:38.327470,Found a Bad Word in About Job,"
About the job
eNGINE builds Technical Teams. We are a Solutions and Placement firm shaped by decades of interaction with Technical professionals. Our inspiration is continuous learning and engagement with the markets we serve, the talent we represent, and the teams we build. Our Consulting Workforce is encouraged to enjoy career fulfillment in the form of challenging projects, schedule flexibility, and paid training/certifications. Successful outcomes start and finish with eNGINE.

eNGINE is seeking multiple remote Power Apps / Dynamics 365 Developers with experience in Sales, Marketing, & Customer Service modules to support one of our Pittsburgh based healthcare services industry customers.

Required:
4+ years of Dynamics 365 CE/Sales/Marketing, etc development experience
Power Apps, Power Portal, & Power Automate development experience
Experience with C#, & .Net for backend services
3rd party integration development experience with D365
JavaScript for custom D365 extension experience
Comfortable working EST hours

For finer details, apply today!

No C2C for this position.

Contains bad word ""No C2C"". Skipping this job!
",Skipped,Not Available
4159052389,https://www.linkedin.com/jobs/view/4159052389,Previous resume,Unknown,2025-05-04 18:22:55.981230,Problem in Easy Applying,local variable 'do_actions' referenced before assignment,Easy Applied,Not Available
4220555685,https://www.linkedin.com/jobs/view/4220555685,Pending,Unknown,2025-05-04 18:23:52.283079,Found a Bad Word in About Job,"
About the job
Founding Full Stack Engineer
San Francisco, CA 
$150K–$180K + 0.25–1.5% Equity

My client is building the all-in-one defense contracting platform to help governments adopt cutting-edge defense tech faster than ever. They are backed by top-tier defense investors and already powering some of the fastest-growing defense companies. Their mission? Get the best tech into the hands of our soldiers—fast—and have fun doing it.

About the Role

They are looking for a Founding Full Stack Engineer to help shape the foundation of both their product and their company. You won’t just be writing code—you’ll be influencing direction, building systems from the ground up, and working side-by-side with the founding team to bring real-world impact to government and DoD customers.

What You'll Do
Design, build, and ship full-stack products that modernize government procurement
Collaborate with founders to plan and execute bi-weekly product sprints
Travel to DC to deploy tech on-site with DoD and federal partners
Help shape and scale our engineering culture and processes

Who You Are
0–4 years of full-stack experience (Next.js, Python, React, AI agents)
Deep interest or background in defense tech and government systems
Ready to go deep—60+ hour weeks, full in-person in SF
US citizens only (Visa sponsorship not available)
Perks & Comp
$150K–$180K salary
0.25–1.5% equity
High ownership, high impact role
Direct access to mission-driven users and decision-makers

If you are interested in finding out more about this position, please apply below and I will be in contact to discuss the role further.

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4219188340,https://www.linkedin.com/jobs/view/4219188340,Previous resume,Unknown,2025-05-04 18:26:38.790127,Problem in Easy Applying,local variable 'do_actions' referenced before assignment,Easy Applied,Not Available
4210893037,https://www.linkedin.com/jobs/view/4210893037,Pending,Unknown,2025-05-04 18:26:52.835200,Found a Bad Word in About Job,"
About the job
NOTE: The majority of this position is Work From Home, however, travel to Ft Bragg, NC will be required 3 days a week.

You must be a US citizen who is eligible for a security clearance.

As a full stack software engineer, you will support the development and testing of Holistic Health and Fitness applications for the US Army's XVIII Airborne Corps at Fort Liberty. You'll be working in close contact with some of the brightest and most elite soldiers in the world. The majority of this position is Work From Home, however, travel to Ft Liberty, NC will be required 3 days a week.

The ideal candidate is a self-motivated, multi-tasker, and demonstrated team-player. You will be a lead developer responsible for the development of new software products and enhancements to existing products. You should excel in working with large-scale applications and frameworks and have outstanding communication and leadership skills. The majority of this position is Work From Home, however, travel to Ft Liberty, NC will be required 3 days a week.

Responsibilities
Writing clean, high-quality, high-performance, maintainable code
Develop and support software including applications, database integration, interfaces, and new functionality enhancements
Coordinate cross-functionally to insure project meets business objectives and compliance standards
Support test and deployment of new products and features
Participate in code reviews

Qualifications
Must be a US citizen who is eligible for a security clearance
Expertise in at least one of the following modern front end languages: React, Angular, Vue, Elm or similar.
AND expertise in at least one of the following modern back end languages: Node, Go, Python, Java, or similar.
Bachelor's degree in Computer Science (or related field)
4+ years of relevant work experience
Experience in modern software architecture principles such as event driven architectures, SOA or microservices
Experience in Object Oriented Design, Functional Programming or Database Design
Experience with Agile or Scrum software development methodologies
Ability to multi-task, organize, and prioritize work

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4219577222,https://www.linkedin.com/jobs/view/4219577222,Pending,Unknown,2025-05-04 18:29:10.903325,Found a Bad Word in About Job,"
About the job
A Senior Aerospace Embedded Software Engineer job is currently available in Bingen, WA 98605. We are seeking talented experienced Senior Software Engineering professionals to join our team to advance embedded aerospace. Belcan prides itself in creating dynamic teams to support our clients"" objectives. Our focus is on Aerospace and Defense Products. Belcan values experienced engineering professionals who can interface with our customers"" technical lead, support the Belcan team as a technical leader, and mentor junior engineers. This is a onsite position at our customers facility. This is a direct, full-time position with benefits.

Job Duties:
Candidates will be involved in supporting full lifecycle application and embedded software development tasks, including:
* Development of software plans, processes, & guidelines 
* Software requirements decomposition, analysis, definition, and traceability
* Software design, development, and integration
* Software analyses, unit testing, requirements-based testing, and structural coverage analysis 

Required Qualifications:
* Bachelor of Science degree in software engineering, computer engineering, computer science, or related engineering degree from an accredited institution.
* 8+ years software development/integration experience within aerospace software/systems.
* Software development experience within the following: C/C++, C#, Python.
* Engine/Propulsion control systems experience.
* Excellent and proactive communication skills to remove any barriers.
* Strong teamwork skills
* Excellent problem-solving skills and attention to detail
* Due to the nature of the work performed, US Citizenship is required

Preferred Qualifications & Skills:
* Agile/Scrum experience.
* Ability to proactively communicate with customers and team members to ensure project objectives are met.
* Ability to mentor junior engineers.
 We provide a competitive pay and benefits package. This position is offering a salary range of $90,000 to $130,000. Belcan considers several factors when extending an offer, including but not limited to education, experience, geographic location, and discipline. Benefits offered may include health care, dental, vision, life insurance; 401(k); education assistance; paid time off including PTO, holidays, and any other paid leave required by law.

As an employee with Belcan, you will be part of one of the largest engineering firms in the United States. We maintain a small company atmosphere as well as open communication at all levels of our organization, allowing for much more dynamic decision-making processes. We offer flexible schedules as well as an excellent mentoring system to ensure that you have all the knowledge and tools you need to meet a diverse range of engineering challenges. You will also have opportunities to advance to positions of greater responsibility, including management roles. Your hard work and professional dedication will be rewarded with a competitive compensation package. Build a challenging and rewarding career with an industry leader!

www.belcan.com
EOE/F/M/Disability/Veterans

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4190976566,https://www.linkedin.com/jobs/view/4190976566,Pending,Unknown,2025-05-04 18:32:08.382658,Found Blacklisted words in About Company,Failed to find an element with given classes,Skipped,Not Available
4221152656,https://www.linkedin.com/jobs/view/4221152656,Pending,Unknown,2025-05-04 18:35:07.790558,Found a Bad Word in About Job,"
About the job
WE SEEK 8 PEOPLE
Embedded Software Engineer, US Citizens only w Active DoD Security Clearance or above

Those willing to work in Camden County NJ, Norfolk County MASS or Maryland and reside in or a bordering state will be considered 1st, Relo $ is available

A min of 4 years industry experience is required
We seek strong RUST or PYTHON w c/c++ rtos embedded

If you are fully qualified I will get you an interview, so;
Would you please call my land line, 860 889 4141 until 8PM ET 7 days a week as you can take notes after you email a word doc resume to me - joevaccariello32@gmail.com

I will email you a long version .doc
GRAZIE
Joe
CIAO

Contains bad word ""US Citizen"". Skipping this job!
",Skipped,Not Available
4223149657,https://www.linkedin.com/jobs/view/4223149657,Pending,Unknown,2025-05-04 18:35:15.778768,Asking for Security clearance,"
About the job
Senior Azure DevOps Engineer needed by our client, a leading info tech company in San Francisco, to drive innovation by integrating key technologies such as Azure DevOps, Azure App Services, Web Apps, Functions, Key Vault, Logic Apps, Power Platform, and AI services, and to lead Azure CI/CDE deploymendts with integrated VeradoceSCA/SAST scans. 

Minimum six-month assignment at $60 pay rate, possible full-time position at conclusion of contract. Additional responsibilities include --

Migrate Azure DevOps Classic pipelines to modern, YAML-based pipelines.
Demonstrate strong expertise in YAML, Python, PowerShell, and scripting for automation and DevOps tasks.
Troubleshoot and resolve CI/CD pipeline issues related to .NET and Java-based applications.
Deep understanding of Azure Application Gateways, App Services, and SSL certificate renewals, including integration of secrets and certificates with Azure Key Vault.
Work with tools like Atlassian Jira, Confluence, Power Automate, Jira Service Management, and Journey Manager to support project and ticket management workflows.
Solid understanding of ITSM, Release Management, and Change Management processes.

Qualifications Requirements

Expert in Azure DevOps, CI/CD, YAML pipelines, App Services, Functions, Key Vault.
Automation & Scripting, strong experience with YAML, Python, PowerShell.
Security & Compliance, DevSecOps, Veracode integration, SSL/Key Vault.
Migration experience with Classic to YAML pipelines, Bitbucket to GitHub Actions.
Application Support with NET/Java pipeline troubleshooting, banking/finance apps.

Found ""Clearance"" or ""Polygraph"". Skipping this job!
",Skipped,Not Available
4212975306,https://www.linkedin.com/jobs/view/4212975306,Pending,Unknown,2025-05-04 18:35:18.204930,Found a Bad Word in About Job,"
About the job
eNGINE builds Technical Teams. We are a Solutions and Placement firm shaped by decades of interaction with Technical professionals. Our inspiration is continuous learning and engagement with the markets we serve, the talent we represent, and the teams we build. Our Consulting Workforce is encouraged to enjoy career fulfillment in the form of challenging projects, schedule flexibility, and paid training/certifications. Successful outcomes start and finish with eNGINE.

eNGINE is seeking multiple remote Power Apps / Dynamics 365 Developers with experience in Sales, Marketing, & Customer Service modules to support one of our Pittsburgh based healthcare services industry customers.

Required:
4+ years of Dynamics 365 CE/Sales/Marketing, etc development experience
Power Apps, Power Portal, & Power Automate development experience
Experience with C#, & .Net for backend services
3rd party integration development experience with D365
JavaScript for custom D365 extension experience
Comfortable working EST hours

For finer details, apply today!

No C2C for this position.

Contains bad word ""No C2C"". Skipping this job!
",Skipped,Not Available
